date,close,high,low,open,volume
2020-09-28 00:00:00+00:00,3174.05,3175.04,3117.1684,3148.85,4224165
2020-09-29 00:00:00+00:00,3144.88,3188.26,3132.54,3175.39,3503398
2020-09-30 00:00:00+00:00,3148.73,3212.88,3133.99,3141.14,4896101
2020-10-01 00:00:00+00:00,3221.26,3224.0,3172.0,3208.0,4971922
2020-10-02 00:00:00+00:00,3125.0,3195.7965,3123.0,3153.63,5613098
2020-10-05 00:00:00+00:00,3199.2,3202.53,3140.85,3145.84,3775332
2020-10-06 00:00:00+00:00,3099.96,3182.0,3090.0,3165.0,5086857
2020-10-07 00:00:00+00:00,3195.69,3200.0,3132.385,3135.0,4309439
2020-10-08 00:00:00+00:00,3190.55,3233.2944,3174.99,3224.99,3174114
2020-10-09 00:00:00+00:00,3286.65,3288.99,3197.83,3210.0,4907871
2020-10-12 00:00:00+00:00,3442.93,3496.24,3339.55,3349.94,8364198
2020-10-13 00:00:00+00:00,3443.63,3492.38,3424.217,3467.99,5744697
2020-10-14 00:00:00+00:00,3363.71,3464.88,3340.0,3447.0,5828916
2020-10-15 00:00:00+00:00,3338.65,3355.88,3280.0,3292.01,5223448
2020-10-16 00:00:00+00:00,3272.71,3399.6606,3160.0,3363.23,6474353
2020-10-19 00:00:00+00:00,3207.21,3329.0,3192.735,3299.61,5223626
2020-10-20 00:00:00+00:00,3217.01,3266.0,3192.01,3222.28,4509678
2020-10-21 00:00:00+00:00,3184.94,3233.875,3160.0,3212.5,4592736
2020-10-22 00:00:00+00:00,3176.4,3198.75,3121.94,3189.87,4212005
2020-10-23 00:00:00+00:00,3204.4,3205.33,3140.0,3191.0,3466687
2020-10-26 00:00:00+00:00,3207.04,3282.9799,3153.3,3198.74,5901151
2020-10-27 00:00:00+00:00,3286.33,3291.66,3211.3,3224.94,4291047
2020-10-28 00:00:00+00:00,3162.78,3264.02,3162.47,3249.3,5588330
2020-10-29 00:00:00+00:00,3211.01,3257.25,3164.0,3201.27,6596529
2020-10-30 00:00:00+00:00,3036.15,3167.004,3019.0,3157.75,8396081
2020-11-02 00:00:00+00:00,3004.48,3079.705,2950.12,3061.74,7257350
2020-11-03 00:00:00+00:00,3048.41,3074.9,2980.98,3018.53,4897880
2020-11-04 00:00:00+00:00,3241.16,3244.85,3139.73,3159.99,6839041
2020-11-05 00:00:00+00:00,3322.0,3366.8,3288.88,3319.97,5789285
2020-11-06 00:00:00+00:00,3311.37,3322.0,3232.0,3304.64,4647330
2020-11-09 00:00:00+00:00,3143.74,3289.0,3112.1057,3231.03,7190406
2020-11-10 00:00:00+00:00,3035.02,3114.0,3019.4828,3095.02,6590956
2020-11-11 00:00:00+00:00,3137.39,3139.145,3050.0,3061.78,4366923
2020-11-12 00:00:00+00:00,3110.28,3175.88,3086.05,3159.95,4371208
2020-11-13 00:00:00+00:00,3128.81,3141.7227,3085.39,3122.0,3762587
2020-11-16 00:00:00+00:00,3131.06,3142.7,3072.685,3093.2,3808676
2020-11-17 00:00:00+00:00,3135.66,3189.25,3135.26,3183.5445,3444735
2020-11-18 00:00:00+00:00,3105.46,3140.0,3105.1,3134.0,2916836
2020-11-19 00:00:00+00:00,3117.02,3125.0,3080.92,3105.31,3010270
2020-11-20 00:00:00+00:00,3099.4,3132.89,3098.0456,3117.02,3380138
2020-11-23 00:00:00+00:00,3098.39,3139.745,3065.46,3116.6986,4708887
2020-11-24 00:00:00+00:00,3118.06,3134.25,3086.258,3100.5,3570889
2020-11-25 00:00:00+00:00,3185.07,3198.0,3140.26,3141.87,3790403
2020-11-27 00:00:00+00:00,3195.34,3216.19,3190.05,3211.26,2392867
2020-11-30 00:00:00+00:00,3168.04,3228.39,3125.55,3208.48,4063916
2020-12-01 00:00:00+00:00,3220.08,3248.95,3157.18,3188.5,4493554
2020-12-02 00:00:00+00:00,3203.53,3232.0,3173.2601,3221.65,3129304
2020-12-03 00:00:00+00:00,3186.73,3228.64,3181.31,3205.46,2892039
2020-12-04 00:00:00+00:00,3162.58,3198.21,3158.76,3198.21,2913611
2020-12-07 00:00:00+00:00,3158.0,3180.76,3141.69,3156.48,2751316
2020-12-08 00:00:00+00:00,3177.29,3184.13,3120.02,3158.9,3286303
2020-12-09 00:00:00+00:00,3104.2,3174.43,3088.0,3167.89,4100836
2020-12-10 00:00:00+00:00,3101.49,3142.1,3076.0,3088.99,3030186
2020-12-11 00:00:00+00:00,3116.42,3118.67,3072.82,3096.66,3064695
2020-12-14 00:00:00+00:00,3156.97,3190.47,3126.0,3143.0,4155794
2020-12-15 00:00:00+00:00,3165.12,3188.4999,3130.49,3181.01,3323686
2020-12-16 00:00:00+00:00,3240.96,3247.0,3163.68,3176.01,4427616
2020-12-17 00:00:00+00:00,3236.08,3263.51,3221.0,3250.0,3474347
2020-12-18 00:00:00+00:00,3201.65,3249.42,3171.6,3243.99,5995713
2020-12-21 00:00:00+00:00,3206.18,3226.9666,3166.0,3200.01,3836846
2020-12-22 00:00:00+00:00,3206.52,3222.0,3180.08,3202.8434,2381781
2020-12-23 00:00:00+00:00,3185.27,3210.13,3184.17,3205.0,2093787
2020-12-24 00:00:00+00:00,3172.69,3202.0,3169.0,3193.9,1451917
2020-12-28 00:00:00+00:00,3283.96,3304.0,3172.69,3194.0,5620728
2020-12-29 00:00:00+00:00,3322.0,3350.65,3281.223,3309.94,4872933
2020-12-30 00:00:00+00:00,3285.85,3342.1,3282.47,3341.0,3209310
2020-12-31 00:00:00+00:00,3256.93,3282.9219,3241.2,3275.0,2957206
2021-01-04 00:00:00+00:00,3186.63,3272.0,3144.02,3270.0,4411449
2021-01-05 00:00:00+00:00,3218.51,3223.38,3165.06,3166.01,2655548
2021-01-06 00:00:00+00:00,3138.38,3197.509,3131.16,3146.48,4394815
2021-01-07 00:00:00+00:00,3162.16,3208.542,3155.0,3157.0,3514545
2021-01-08 00:00:00+00:00,3182.7,3190.64,3142.2,3180.0,3537744
2021-01-11 00:00:00+00:00,3114.21,3156.3841,3110.0,3148.01,3669095
2021-01-12 00:00:00+00:00,3120.83,3142.1418,3086.0,3120.0,3418549
2021-01-13 00:00:00+00:00,3165.89,3189.95,3122.08,3128.44,3321244
2021-01-14 00:00:00+00:00,3127.47,3177.9999,3120.59,3167.52,3070919
2021-01-15 00:00:00+00:00,3104.25,3142.545,3095.17,3123.02,4243995
2021-01-19 00:00:00+00:00,3120.76,3145.0,3096.0,3107.0,3305142
2021-01-20 00:00:00+00:00,3263.38,3279.8,3175.0,3181.99,5309835
2021-01-21 00:00:00+00:00,3306.99,3348.55,3289.5675,3293.0,4945051
2021-01-22 00:00:00+00:00,3292.23,3321.91,3283.1644,3304.31,2821914
