date,open,high,low,close,volume
2021-03-01 00:00:00+00:00,260.82,266.65,257.9039,264.91,22157255
2021-03-02 00:00:00+00:00,265.78,266.71,258.65,259.0,15191722
2021-03-03 00:00:00+00:00,260.29,260.9899,255.1,255.41,15513515
2021-03-04 00:00:00+00:00,256.47,266.49,253.5,257.64,31626463
2021-03-05 00:00:00+00:00,260.67,265.45,255.61,264.28,26820055
2021-03-08 00:00:00+00:00,265.55,265.58,255.05,255.31,18391768
2021-03-09 00:00:00+00:00,261.175,268.53,259.81,265.74,22039740
2021-03-10 00:00:00+00:00,268.64,268.97,262.87,264.9,14210318
2021-03-11 00:00:00+00:00,268.11,277.9,267.82,273.88,21833979
2021-03-12 00:00:00+00:00,269.14,269.74,264.02,268.4,20600198
2021-03-15 00:00:00+00:00,269.08,275.96,268.5,273.75,16856746
2021-03-16 00:00:00+00:00,276.085,282.14,274.8,279.28,22437665
2021-03-17 00:00:00+00:00,275.705,286.23,275.41,284.01,21315044
2021-03-18 00:00:00+00:00,279.87,285.1899,278.28,278.62,18754853
2021-03-19 00:00:00+00:00,281.22,292.8,281.195,290.11,38930536
2021-03-22 00:00:00+00:00,290.45,299.705,286.7501,293.54,28273073
2021-03-23 00:00:00+00:00,293.15,298.0,289.81,290.63,23000929
2021-03-24 00:00:00+00:00,291.0,291.72,281.16,282.14,18675046
2021-03-25 00:00:00+00:00,280.98,288.06,277.75,278.74,24505648
2021-03-26 00:00:00+00:00,278.3018,284.5,277.77,283.02,17629185
2021-03-29 00:00:00+00:00,285.77,293.18,284.7,290.82,21718831
2021-03-30 00:00:00+00:00,289.83,292.47,286.7,288.0,17474537
2021-03-31 00:00:00+00:00,289.99,296.5,288.61,294.53,19498157
2021-04-01 00:00:00+00:00,298.4,302.4,296.6,298.66,17615980
2021-04-05 00:00:00+00:00,300.89,310.765,300.68,308.91,28237006
2021-04-06 00:00:00+00:00,308.8365,311.35,305.25,306.26,17335246
2021-04-07 00:00:00+00:00,306.34,314.25,305.5,313.09,22855241
2021-04-08 00:00:00+00:00,314.85,315.88,310.05,313.02,20894148
2021-04-09 00:00:00+00:00,311.4,314.74,310.33,312.46,15988568
2021-04-12 00:00:00+00:00,311.05,312.15,307.93,311.54,10881935
2021-04-13 00:00:00+00:00,312.21,314.428,309.32,309.76,14036927
2021-04-14 00:00:00+00:00,307.3,308.03,301.95,302.82,17421393
2021-04-15 00:00:00+00:00,306.34,310.14,304.1,307.82,14558273
2021-04-16 00:00:00+00:00,308.17,308.95,304.61,306.18,13059163
2021-04-19 00:00:00+00:00,305.007,307.7,300.56,302.24,14553507
2021-04-20 00:00:00+00:00,301.99,305.1,297.21,302.65,16796442
2021-04-21 00:00:00+00:00,301.945,301.98,297.39,301.47,14863474
2021-04-22 00:00:00+00:00,301.33,302.92,296.04,296.52,16375350
2021-04-23 00:00:00+00:00,298.76,302.59,297.15,301.13,17559498
2021-04-26 00:00:00+00:00,303.3396,305.8,301.56,303.04,16172593
2021-04-27 00:00:00+00:00,304.28,305.34,301.11,303.57,15309256
2021-04-28 00:00:00+00:00,307.36,310.92,305.37,307.1,33907210
2021-04-29 00:00:00+00:00,330.12,331.81,321.61,329.51,56526771
2021-04-30 00:00:00+00:00,326.1435,329.82,324.5,325.08,26332423
2021-05-03 00:00:00+00:00,326.17,328.55,321.84,322.58,18719462
2021-05-04 00:00:00+00:00,320.025,322.19,313.12,318.36,24032557
2021-05-05 00:00:00+00:00,318.19,321.06,314.49,315.02,15577605
2021-05-06 00:00:00+00:00,314.52,320.24,313.275,320.02,19012241
