date,close,high,low,open,volume
2020-08-20 00:00:00+00:00,473.1,473.568,462.9335,463.0,31726797
2020-08-21 00:00:00+00:00,497.48,499.472,477.0,477.05,84513660
2020-08-24 00:00:00+00:00,503.43,515.14,495.745,514.79,86484442
2020-08-25 00:00:00+00:00,499.3,500.7172,492.21,498.79,52873947
2020-08-26 00:00:00+00:00,506.09,507.97,500.33,504.7165,40755567
2020-08-27 00:00:00+00:00,500.04,509.94,495.33,508.57,38888096
2020-08-28 00:00:00+00:00,499.23,505.77,498.31,504.05,46907479
2020-08-31 00:00:00+00:00,129.04,131.0,126.0,127.58,223505733
2020-09-01 00:00:00+00:00,134.18,134.8,130.53,132.76,152470142
2020-09-02 00:00:00+00:00,131.4,137.98,127.0,137.59,200118991
2020-09-03 00:00:00+00:00,120.88,128.84,120.5,126.91,257599640
2020-09-04 00:00:00+00:00,120.96,123.7,110.89,120.07,332607163
2020-09-08 00:00:00+00:00,112.82,118.99,112.68,113.95,231366563
2020-09-09 00:00:00+00:00,117.32,119.14,115.26,117.26,176940455
2020-09-10 00:00:00+00:00,113.49,120.5,112.5,120.36,182274391
2020-09-11 00:00:00+00:00,112.0,115.23,110.0,114.57,180860325
2020-09-14 00:00:00+00:00,115.355,115.93,112.8,114.72,140150087
2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039
2020-09-16 00:00:00+00:00,112.13,116.0,112.04,115.23,155026675
2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968
2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882
2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815
2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373
2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671
2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349
2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441
2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403
2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526
2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184
2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440
2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986
2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839
2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212
2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985
2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153
2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865
2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769
2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451
2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308
2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219
2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808
2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337
2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728
2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980
2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954
2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645
2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657
2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772
2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823
2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173
2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476
2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899
2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448
2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482
2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074
2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922
2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315
2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390
2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954
2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674
2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586
2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018
2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973
2020-11-18 00:00:00+00:00,118.03,119.82,118.0,118.61,76322111
2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972
2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287
2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318
2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248
2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234
2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331
2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176
2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963
2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195
2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630
2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421
2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990
2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512
2020-12-09 00:00:00+00:00,121.78,125.95,121.0,124.53,115089193
2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170
2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786
2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988
2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262
2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591
2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811
2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496
2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553
2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825
2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692
2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064
2020-12-28 00:00:00+00:00,136.69,137.34,133.51,133.99,123124632
2020-12-29 00:00:00+00:00,134.87,138.789,134.3409,138.05,121047324
2020-12-30 00:00:00+00:00,133.72,135.99,133.4,135.58,96452124
2020-12-31 00:00:00+00:00,132.69,134.74,131.72,134.08,99116586
2021-01-04 00:00:00+00:00,129.41,133.6116,126.76,133.52,143301887
2021-01-05 00:00:00+00:00,131.01,131.74,128.43,128.89,97664898
2021-01-06 00:00:00+00:00,126.6,131.0499,126.382,127.72,155087970
2021-01-07 00:00:00+00:00,130.92,131.63,127.86,128.36,109578157
2021-01-08 00:00:00+00:00,132.05,132.63,130.23,132.43,105158245
2021-01-11 00:00:00+00:00,128.98,130.17,128.5,129.19,100620880
2021-01-12 00:00:00+00:00,128.8,129.69,126.86,128.5,90440255
2021-01-13 00:00:00+00:00,130.89,131.45,128.49,128.76,88636831
2021-01-14 00:00:00+00:00,128.91,131.0,128.76,130.8,90221755
2021-01-15 00:00:00+00:00,127.14,130.2242,127.0,128.78,111598531
2021-01-19 00:00:00+00:00,127.83,128.71,126.938,127.78,90757329
2021-01-20 00:00:00+00:00,132.03,132.49,128.55,128.66,104319489
2021-01-21 00:00:00+00:00,136.87,139.67,133.59,133.8,120529544
2021-01-22 00:00:00+00:00,139.07,139.85,135.02,136.28,114459360
